"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"","",3030,"Oxyura jamaicensis","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627627""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] [Verifier: ""? Broughton""] [Verified on: ""26/03/2021""] ","Considered correct","Verified by  ? Broughton 26/03/2021"
"","",3031,"Tachybaptus ruficollis","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627626""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3032,"Certhia familiaris","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627625""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3033,"Periparus ater","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627624""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3034,"Chroicocephalus ridibundus","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627623""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3035,"Larus canus","2003-11-01","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627622""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3036,"Cyanistes caeruleus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627515""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3037,"Aegithalos caudatus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627514""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3038,"Anas platyrhynchos","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627513""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3039,"Troglodytes troglodytes","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627512""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3040,"Ardea cinerea","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627511""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3041,"Chroicocephalus ridibundus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627510""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3042,"Coloeus monedula","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627509""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3043,"Garrulus glandarius","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627508""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3044,"Corvus corone","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627507""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3045,"Turdus iliacus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627506""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3046,"Fringilla coelebs","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627505""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3047,"Turdus viscivorus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627504""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3048,"Sitta europaea","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627503""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3049,"Turdus merula","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627502""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3050,"Regulus regulus","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627501""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3051,"Pica pica","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627500""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3052,"Branta canadensis","2003-10-13","Lyme Park","SJ9683","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627499""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3053,"Garrulus glandarius","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627463""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3054,"Coloeus monedula","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627462""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3055,"Columba oenas","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627461""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3056,"Anas platyrhynchos","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627460""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3057,"Phalacrocorax carbo","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627459""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3058,"Dendrocopos major","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627458""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3059,"Columba palumbus","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627457""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3060,"Pica pica","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627456""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3061,"Sitta europaea","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627455""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3062,"Cyanistes caeruleus","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627454""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3063,"Hirundo rustica","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627453""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3064,"Parus major","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627452""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3065,"Corvus corone","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627451""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3066,"Chroicocephalus ridibundus","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627450""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3067,"Coloeus monedula","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627449""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3068,"Cygnus olor","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627448""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3069,"Branta canadensis","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627447""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3070,"Motacilla alba yarrellii","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627446""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3071,"Fulica atra","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627445""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3072,"Tachybaptus ruficollis","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627444""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3073,"Turdus viscivorus","2003-09-14","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12627443""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3141,"Phasianus colchicus","2020-01-20","burton","SJ50866424","1","Adult male","Field record"," Steve Richardson","","[iRecord Key: ""iBRC12623400""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3142,"Ardea cinerea","2020-01-20","Hargrave","SJ49036167","1","Adult","Field record"," Steve Richardson","","[iRecord Key: ""iBRC12622515""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3143,"Calopteryx splendens","2019-07-03","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621436""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3144,"Calopteryx splendens","2019-07-03","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621435""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3145,"Coenagrion puella","2019-07-03","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621434""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3146,"Libellula quadrimaculata","2019-06-22","Dee","SJ4058","","","Sighting","Andrew Emmerson","Andrew Emmerson","[iRecord Key: ""iBRC12621411""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""All seen in one small area""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3147,"Libellula quadrimaculata","2019-06-22","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621410""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3148,"Enallagma cyathigerum","2019-06-22","Dee","SJ4058","","","Sighting","Andrew Emmerson","Andrew Emmerson","[iRecord Key: ""iBRC12621408""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Seen low over the river""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3149,"Aeshna grandis","2019-06-22","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621407""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3150,"Aeshna grandis","2019-06-22","Dee","SJ4058","","","Sighting","Andrew Emmerson","Andrew Emmerson","[iRecord Key: ""iBRC12621406""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Was hunting more in the field rather than along the river bank""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3151,"Ischnura elegans","2019-06-22","Dee","SJ4058","","","Sighting","Andrew Emmerson","Andrew Emmerson","[iRecord Key: ""iBRC12621405""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""In vegetation away from the river bank""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3152,"Calopteryx splendens","2019-06-22","Dee","SJ4058","","","Sighting","Andrew Emmerson","Andrew Emmerson","[iRecord Key: ""iBRC12621403""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""This is a very low estimate as I did not disturb the vegetation along the river which would have exposed many more""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3153,"Calopteryx splendens","2019-06-22","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621402""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3154,"Enallagma cyathigerum","2019-06-21","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621381""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3155,"Ischnura elegans","2019-06-21","Dee ","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621377""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3156,"Calopteryx splendens","2019-06-21","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621373""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Torrential rain the week before had the river over the bank.""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3157,"Coenagrion puella","2019-06-21","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621369""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3158,"Gomphus vulgatissimus","2019-06-03","Dee","SJ4160","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621339""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""T 20 50% cloud""] [Verifier: ""Chris Meredith""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by  Chris Meredith 31/01/2020"
"","",3159,"Gomphus vulgatissimus","2019-06-01","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621305""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""1600hrs    T20 Very bright with very high cloud""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3160,"Gomphus vulgatissimus","2019-06-01","Dee","SJ4058","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621303""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3161,"Enallagma cyathigerum","2019-06-01","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621302""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3162,"Calopteryx splendens","2019-06-01","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621296""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3163,"Calopteryx splendens","2019-06-01","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621286""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3164,"Coenagrion puella","2019-06-01","Dee","SJ4058","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621285""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3165,"Gomphus vulgatissimus","2019-05-20","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621196""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""1200-1400 hrs   T 18  Sunny""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3166,"Gomphus vulgatissimus","2019-05-20","Dee","SJ4058","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621194""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3167,"Calopteryx splendens","2019-05-20","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621191""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3168,"Coenagrion puella","2019-05-20","Dee","SJ4158","","","Sighting","Bob Wilkinson","Bob Wilkinson","[iRecord Key: ""iBRC12621188""] [Source: ""iRecord | DRN dragonfly imports""] [Verifier: ""Allan Brandon""] [Verified on: ""23/01/2020""] ","Considered correct","Verified by  Allan Brandon 23/01/2020"
"","",3169,"Anthriscus sylvestris","2020-01-19","Hockenhull Platts","SJ47506564","1","Adult","Field record"," Steve Richardson","FB UK Wildflower Group","[iRecord Key: ""iBRC12620615""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] [Sample Comment: ""In flower in January - I think the flowering period in the books needs updating""] ","Requires Confirmation",""
"","",3170,"Turdus merula","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619245""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3171,"Coloeus monedula","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619244""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3172,"Branta canadensis","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619243""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3173,"Branta leucopsis","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619242""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3174,"Columba palumbus","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619241""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3175,"Corvus corone","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619240""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3176,"Pica pica","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619239""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3177,"Strix aluco","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619238""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3178,"Ardea cinerea","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619237""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3179,"Buteo buteo","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619236""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3180,"Carduelis carduelis","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619235""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3181,"Anas platyrhynchos","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619234""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3182,"Cygnus olor","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619233""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3183,"Vanellus vanellus","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619232""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3184,"Phalacrocorax carbo","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619231""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3185,"Chroicocephalus ridibundus","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619230""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3186,"Turdus viscivorus","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619229""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3187,"Passer domesticus","2003-08-02","Tatton Park","SJ7481","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619228""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3188,"Larus fuscus","2003-07-20","Anderton NR","SJ6474","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619219""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3189,"Pica pica","2003-07-20","Anderton NR","SJ6474","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619218""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
"","",3190,"Chloris chloris","2003-07-20","Anderton NR","SJ6474","","","Field record"," Dave Higginson-Tranter"," Dave Higginson-Tranter","[iRecord Key: ""iBRC12619217""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Certain""] ","Requires Confirmation",""
